"ID" "chr" "start" "end" "state" "median" "event_scale" "size" "num.marks" "arm.size.perc" "states2"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "17q" 77264180 80398794 "2" -0.45375 "" 3134614 73 0.0538987607793816 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "17q" 80315651 81387766 "3" -0.218125 "" 1072115 39 0.0184347003851149 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "17q" 81388126 82294910 "2" -0.45125 "" 906784 70 0.0155918827308788 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "17q" 82314868 83240804 "3" -0.22375 "" 925936 39 0.0159211957073558 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "18p" 47221 658350 "2" -0.66125 "" 611129 12 0.033034 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "18p" 650229 6957419 "3" -0.196875 "large_scale" 6307190 55 0.340929189189189 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "18p" 7566782 12377227 "2" -0.38625 "focal" 4810445 59 0.260024054054054 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "18p" 12407896 14632806 "3" -0.1375 "focal" 2224910 39 0.120265405405405 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "18q" 20944612 47150500 "3" -0.07125 "large_scale" 26205888 165 0.423541242395648 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "18q" 47108188 50287839 "2" -0.3625 "" 3179651 40 0.0513897233676861 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "18q" 50375040 79589010 "3" 0.01625 "large_scale" 29213970 160 0.472158056582902 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "18q" 79677285 80202992 "2" -0.35875 "" 525707 17 0.00849651024670825 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "19p" 60951 11481046 "3" 0.05875 "large_scale" 11420095 482 0.435881488549618 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "19p" 11466240 12675832 "4" 0.61625 "" 1209592 77 0.0461676335877863 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "19p" 12668071 19105729 "3" 0.104375 "focal" 6437658 265 0.24571213740458 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "19p" 19119169 20250295 "4" 0.30875 "" 1131126 51 0.0431727480916031 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "19p" 20257720 24163484 "3" 0.1075 "focal" 3905764 80 0.149074961832061 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "19q" 27681072 33773509 "3" 0.096875 "focal" 6092437 58 0.187935997514438 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "19q" 33795933 35154302 "4" 0.4075 "" 1358369 45 0.0419021867616669 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "19q" 35154730 38109533 "3" 0.05 "" 2954803 135 0.0911480659157663 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "19q" 38184376 40226697 "2" -0.3525 "" 2042321 92 0.0630003452443881 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "19q" 40230317 46031667 "3" 0.014375 "focal" 5801350 246 0.178956712918063 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "19q" 46039182 46471563 "4" 0.4375 "" 432381 17 0.0133378407591724 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "19q" 46480788 52296046 "3" 0.030625 "focal" 5815258 302 0.179385738914299 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "19q" 52281797 53241913 "4" 0.395 "" 960116 47 0.0296171069458038 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "19q" 53333749 56310454 "3" 0.06 "" 2976705 145 0.0918236862328186 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "19q" 56311928 57868172 "4" 0.3675 "" 1556244 78 0.0480061211163708 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "19q" 57867885 58302791 "3" 0.07625 "" 434906 24 0.0134157305089924 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "19q" 58278966 58599355 "4" 0.32875 "" 320389 39 0.00988317586339477 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "1p" 14404 1509466 "2" -0.305 "" 1495062 92 0.0121155753646677 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "1p" 1503582 7985505 "3" 0.04875 "" 6481923 125 0.0525277390599676 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "1p" 7982881 9654586 "2" -0.37625 "" 1671705 28 0.0135470421393841 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "1p" 9672405 16491307 "3" -0.0425 "" 6818902 134 0.0552585251215559 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "1p" 16514645 18748866 "4" 0.29125 "" 2234221 38 0.0181055186385737 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "1p" 18871430 28236439 "3" 0.03125 "" 9365009 232 0.0758914829821718 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "1p" 28236109 30908758 "2" -0.33875 "" 2672649 43 0.0216584197730956 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "1p" 30931506 32964809 "3" -0.101875 "" 2033303 60 0.0164773338735818 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "1p" 32973553 34985313 "2" -0.3525 "" 2011760 29 0.016302755267423 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "1p" 34975699 37801137 "3" -0.19 "" 2825438 56 0.0228965802269044 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "1p" 37799720 39809450 "2" -0.365 "" 2009730 41 0.0162863047001621 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "1p" 39801414 58577252 "3" 0.086875 "focal" 18775838 329 0.152154278768233 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "1p" 58630841 65436007 "4" 0.3325 "" 6805166 56 0.0551472123176661 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "1p" 65420652 121568791 "3" 0.07625 "large_scale" 56148139 523 0.455009230145867 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "1q" 143735983 150236156 "3" -0.1375 "" 6500173 141 0.0517709321152844 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "1q" 150257251 156704757 "2" -0.59 "" 6447506 270 0.0513514633285743 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "1q" 156699606 161046855 "3" 0.03875 "" 4347249 111 0.0346238681443152 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "1q" 161046946 165582155 "2" -0.3475 "" 4535209 73 0.0361208843622511 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "1q" 165544000 182336334 "3" -0.12875 "focal" 16792334 176 0.13374333015001 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "1q" 182378098 207641765 "2" -0.46625 "focal" 25263667 263 0.201213658350347 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "1q" 207645113 211316385 "3" 0.04 "" 3671272 32 0.0292400176870284 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "1q" 211326615 217137755 "2" -0.330625 "" 5811140 50 0.046283096534879 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "1q" 217426992 222735196 "3" -0.1325 "" 5308204 50 0.042277439221707 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "1q" 222737202 247078811 "2" -0.383125 "focal" 24341609 286 0.193869884250126 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "1q" 246945547 248826443 "3" -0.2275 "" 1880896 32 0.0149804842320212 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "1q" 248838210 248937043 "2" -0.644375 "" 98833 4 0.000787160054624685 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "20p" 270863 23354771 "3" -0.03875 "large_scale" 23083908 239 0.821491387900356 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "20p" 23356586 26196891 "2" -0.3975 "focal" 2840305 45 0.10107846975089 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "20q" 28563850 32961845 "3" 0.02875 "focal" 4397995 62 0.12100965197524 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "20q" 33007704 43550949 "2" -0.32625 "focal" 10543245 151 0.290094556301153 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "20q" 43558968 49188367 "3" -0.15625 "focal" 5629399 112 0.154891402518594 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "20q" 49134480 50963929 "2" -0.4475 "" 1829449 43 0.0503367981992819 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "20q" 51003656 58888809 "3" -0.18625 "focal" 7885153 62 0.216957868369909 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "20q" 58876592 63708025 "2" -0.380625 "focal" 4831433 86 0.132935582207731 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "20q" 63707465 64033100 "3" -0.210625 "" 325635 20 0.00895975962250008 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "20q" 64034344 64304820 "4" 0.480625 "" 270476 10 0.00744207454252563 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "21p" 5022531 9838011 "3" -0.0525 "large_scale" 4815480 20 0.40129 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "21q" 13843133 34190244 "3" -0.0825 "large_scale" 20347111 126 0.586203427411647 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "21q" 34205055 38498159 "2" -0.54625 "focal" 4293104 59 0.123684992873664 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "21q" 38503562 46669249 "3" 0.02875 "focal" 8165687 176 0.235254710438781 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "22p" 11827523 12626642 "3" 0.275 "" 799119 3 0.0532746 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "22q" 15784959 18024561 "3" -0.21 "" 2239602 34 0.0625264598139708 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "22q" 17787652 19178739 "2" -0.3125 "" 1391087 41 0.0388371440118544 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "22q" 19179473 25520856 "3" -0.2 "focal" 6341383 259 0.177042273276456 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "22q" 25455712 30607083 "2" -0.445 "focal" 5151371 94 0.143818853447333 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "22q" 30607003 50085426 "3" -0.12625 "large_scale" 19478423 403 0.54380949514647 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "22q" 50090006 50629680 "2" -0.416875 "" 539674 40 0.0150669202267389 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "22q" 50672714 50799123 "4" 0.68125 "" 126409 9 0.00352915708176017 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "2p" 38814 27307439 "3" -0.008125 "focal" 27268625 230 0.290400692225772 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "2p" 27307400 27996449 "2" -0.43125 "" 689049 28 0.00733811501597444 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "2p" 28307063 91748986 "3" 0.089375 "large_scale" 63441923 619 0.675632832800852 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "2q" 94193659 107915286 "3" -0.161875 "" 13721627 150 0.0925301804639095 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "2q" 107986523 113175360 "2" -0.38375 "" 5188837 81 0.0349903130297749 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "2q" 113211421 127429242 "3" -0.135625 "" 14217821 86 0.0958762064391899 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "2q" 127436207 129980466 "2" -0.47125 "" 2544259 21 0.0171569118164286 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "2q" 129979666 242130807 "3" -0.01125 "large_scale" 112151141 951 0.756278050406367 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "3p" 109707 8769628 "4" 0.43 "" 8659921 33 0.0952686578657866 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "3p" 8775402 23273910 "3" 0.09375 "focal" 14498508 153 0.159499537953795 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "3p" 23804024 39154723 "4" 0.3625 "focal" 15350699 116 0.168874576457646 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "3p" 39177761 39408539 "3" -0.003125 "" 230778 11 0.00253881188118812 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "3p" 39411054 47850195 "4" 0.455625 "" 8439141 145 0.0928398349834983 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "3p" 47850690 53192717 "3" 0.165 "" 5342027 194 0.0587681738173817 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "3p" 53196820 58491950 "4" 0.32125 "" 5295130 47 0.0582522552255226 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "3p" 58492096 71756496 "3" -0.068125 "focal" 13264400 62 0.14592299229923 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "3p" 71771655 89482134 "4" 0.4275 "focal" 17710479 49 0.194834752475248 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "3q" 91374236 97801229 "4" 0.3925 "" 6426993 12 0.0598441226047345 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "3q" 97800732 121424761 "3" 0.1925 "focal" 23624029 168 0.219972121938487 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "3q" 121431431 128865938 "4" 0.4 "" 7434507 115 0.0692254602445898 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "3q" 128854556 132618967 "3" 0.224375 "" 3764411 68 0.0350518311469471 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "3q" 132654446 136839021 "4" 0.328125 "" 4184575 37 0.0389641344480548 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "3q" 136862208 149752495 "3" -0.0575 "focal" 12890287 94 0.120026257324104 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "3q" 149761100 152841439 "4" 0.353125 "" 3080339 36 0.0286821822865134 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "3q" 153152238 159897360 "3" -0.000625000000000001 "" 6745122 64 0.0628063400647693 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "3q" 159902045 170085392 "4" 0.455 "" 10183347 56 0.0948209320275525 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "3q" 170062244 186597103 "3" -0.00250000000000001 "focal" 16534859 145 0.153962222963056 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "3q" 186596976 187805258 "2" -0.6675 "" 1208282 27 0.0112507631716876 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "3q" 187958775 198222513 "3" 0.02 "" 10263738 153 0.0955694825332582 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "4p" 53286 49561470 "3" 0.08125 "large_scale" 49508184 369 0.99016368 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "4q" 51843000 169270956 "3" -0.01625 "large_scale" 117427956 699 0.837487634575455 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "4q" 169369704 176332245 "4" 0.355 "" 6962541 45 0.0496563356065281 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "4q" 176341098 190022665 "3" -0.023125 "" 13681567 84 0.097575939958587 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "5p" 92168 9550725 "3" -0.2 "focal" 9458557 94 0.193822889344262 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "5p" 9548836 34124528 "2" -0.35875 "large_scale" 24575692 83 0.503600245901639 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "5p" 33997007 45696498 "3" 0.163125 "focal" 11699491 116 0.239743668032787 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "5q" 50396192 140303113 "3" 0.095 "large_scale" 89906921 675 0.677324847239408 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "5q" 140332843 141990292 "4" 0.755 "" 1657449 122 0.0124865958954607 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "5q" 141970637 177098144 "3" -0.02 "focal" 35127507 288 0.264637394407893 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "5q" 177131830 177713969 "2" -0.34375 "" 582139 28 0.00438561575528876 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "5q" 177707981 181324685 "3" 0.22 "" 3616704 89 0.0272468844118258 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "6p" 285443 24950493 "3" -0.035 "large_scale" 24665050 231 0.412459030100334 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "6p" 24976419 27059749 "4" 0.37625 "" 2083330 55 0.0348382943143813 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "6p" 26966975 30494194 "3" 0.123125 "" 3527219 125 0.0589835953177258 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "6p" 30516266 30955636 "2" -0.378125 "" 439370 33 0.00734732441471572 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "6p" 30932618 33696574 "3" -0.00500000000000001 "" 2763956 196 0.04622 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "6p" 33694293 37029069 "2" -0.605 "" 3334776 76 0.0557654849498328 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "6p" 37044860 58438364 "3" -0.04875 "large_scale" 21393504 245 0.357750903010033 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "6q" 60353963 65707226 "3" -0.18875 "" 5353263 19 0.0482249969616501 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "6q" 63805797 73653992 "2" -0.31 "" 9848195 42 0.0887176987106253 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "6q" 73693903 149749665 "3" 0.09875 "large_scale" 76055762 461 0.685150139525367 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "6q" 149749444 155314493 "2" -0.384375 "" 5565049 57 0.0501328761759761 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "6q" 155264013 170584692 "3" -0.000625000000000014 "focal" 15320679 151 0.138016700884193 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "7p" 19018 6348981 "3" -0.21125 "focal" 6329963 116 0.10532384359401 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "7p" 6329411 8116561 "2" -0.35375 "" 1787150 39 0.0297362728785358 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "7p" 8262233 25432202 "3" -0.21125 "focal" 17169969 99 0.28569 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "7p" 25593304 29648968 "4" 0.5325 "" 4055664 51 0.0674819301164725 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "7p" 29650227 57419535 "3" 0.16375 "large_scale" 27769308 257 0.462051713810316 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "7q" 63900313 95596516 "3" 0.05875 "focal" 31696203 330 0.319370167291322 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "7q" 95772506 99325826 "2" -0.354375 "" 3553320 34 0.0358031655349885 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "7q" 99325879 142529762 "3" 0.0225 "large_scale" 43203883 500 0.435321269911878 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "7q" 142535809 143352083 "4" 0.355625 "" 816274 50 0.00822475688761699 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "7q" 143353400 149880610 "3" -0.031875 "" 6527210 64 0.0657680085417672 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "7q" 149872968 150479393 "4" 0.34625 "" 606425 22 0.0061103234888936 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "7q" 150512559 157263229 "3" 0.1475 "" 6750670 85 0.0680195860440604 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "7q" 157281536 159144867 "4" 0.5275 "" 1863331 16 0.0187748776466729 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "8p" 202660 8008755 "4" 0.391875 "focal" 7806095 46 0.172701216814159 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "8p" 8059572 22684009 "3" 0.17875 "focal" 14624437 152 0.323549491150442 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "8p" 22687659 25184234 "2" -0.37 "" 2496575 34 0.0552339601769911 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "8p" 25184689 43202855 "3" 0.038125 "large_scale" 18018166 180 0.398631991150442 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "8q" 47089572 70608416 "3" -0.129375 "focal" 23518844 146 0.235332849649859 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "8q" 70608577 73364212 "2" -0.37375 "" 2755635 21 0.0275732700614405 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "8q" 73420004 124962531 "3" -0.035 "large_scale" 51542527 331 0.515741749767327 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "8q" 124973295 132844298 "2" -0.454375 "" 7871003 48 0.0787583592795883 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "8q" 132866958 143541447 "3" 0.045 "focal" 10674489 89 0.106810433154201 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "8q" 143541648 144685846 "2" -0.44 "" 1144198 85 0.0114490055677766 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "8q" 144698614 145066685 "3" -0.2075 "" 368071 20 0.00368297001772167 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "9p" 14475 5304716 "3" -0.15125 "focal" 5290241 45 0.123028860465116 "neut"
"NS.2108.003.UDP0202_i7...UDP0202_i5.RNA_0009_5268_Sain_R1" "9p" 5334930 12814377 "2" -0.41 "focal" 7479447 36 0.173940627906977 "neut"
